,Unnamed: 0,samples,nm_class,slices,fold
21186,141,fc8130df-1f21-c8f9-e040-11ac0d485dfc.csv,Breast-AdenoCA,6,10
21187,142,fc8130df-2211-cfcc-e040-11ac0d485dde.csv,Breast-AdenoCA,7,10
21188,143,fc8130df-24d9-32f1-e040-11ac0d485df0.csv,Breast-AdenoCA,8,10
21189,144,fc8130df-2628-304a-e040-11ac0d485dfa.csv,Breast-AdenoCA,9,10
21190,146,fc8130df-2ca4-39d2-e040-11ac0d485e00.csv,Breast-AdenoCA,1,10
21191,147,fc8130df-2d5f-3b53-e040-11ac0d485dee.csv,Breast-AdenoCA,2,10
21192,148,fc8130df-2e39-3814-e040-11ac0d485de0.csv,Breast-AdenoCA,3,10
21193,149,fc8130df-30a5-3e6a-e040-11ac0d485de2.csv,Breast-AdenoCA,4,10
21194,150,fc8130df-3147-3e94-e040-11ac0d485df8.csv,Breast-AdenoCA,5,10
21195,151,fc8130df-3225-3f96-e040-11ac0d485dfe.csv,Breast-AdenoCA,6,10
21196,152,fc8130df-3361-3c8a-e040-11ac0d485dea.csv,Breast-AdenoCA,7,10
21197,153,fc8130df-34f8-22c6-e040-11ac0d485de8.csv,Breast-AdenoCA,8,10
21198,154,fc8130df-35ac-2304-e040-11ac0d485dda.csv,Breast-AdenoCA,9,10
21199,156,fc8130df-6977-7704-e040-11ac0d485de4.csv,Breast-AdenoCA,1,10
21200,157,fc8130df-6bec-7627-e040-11ac0d485e04.csv,Breast-AdenoCA,2,10
21201,158,fc8130df-897d-5404-e040-11ac0d485e0a.csv,Breast-AdenoCA,3,10
21202,159,fc8130df-8ec8-5b1e-e040-11ac0d485e06.csv,Breast-AdenoCA,4,10
21203,160,fc8130df-90ba-5d94-e040-11ac0d485e0c.csv,Breast-AdenoCA,5,10
21204,161,fc8130df-e399-e34d-e040-11ac0c483279.csv,Breast-AdenoCA,6,10
21205,162,fc8130e0-08dd-b996-e040-11ac0c48327b.csv,Breast-AdenoCA,7,10
21206,163,fc8130e0-095f-b953-e040-11ac0c483287.csv,Breast-AdenoCA,8,10
21207,164,fc8130e0-096a-b991-e040-11ac0c48327d.csv,Breast-AdenoCA,9,10
21208,166,fc8130e0-0b9c-bbc9-e040-11ac0c483266.csv,Breast-AdenoCA,1,10
21209,167,fc8130e0-0bc1-bba7-e040-11ac0c483289.csv,Breast-AdenoCA,2,10
21210,168,fc8130e0-0c53-b432-e040-11ac0c483283.csv,Breast-AdenoCA,3,10
21211,169,fc8130e0-0d25-b475-e040-11ac0c483277.csv,Breast-AdenoCA,4,10
21212,170,fc8130e0-0db6-b568-e040-11ac0c483281.csv,Breast-AdenoCA,5,10
21213,171,fc8130e0-0dcf-b558-e040-11ac0c483285.csv,Breast-AdenoCA,6,10
21214,172,fc8130e0-0e1f-b54d-e040-11ac0c48326c.csv,Breast-AdenoCA,7,10
21215,173,fc8130e0-0f1a-b6eb-e040-11ac0c48328f.csv,Breast-AdenoCA,8,10
21216,174,fc8130e0-a538-dda3-e040-11ac0c483264.csv,Breast-AdenoCA,9,10
21217,176,fc8130e0-a774-d834-e040-11ac0c483268.csv,Breast-AdenoCA,1,10
21218,177,fc8130e0-a8b4-d80d-e040-11ac0c483272.csv,Breast-AdenoCA,2,10
21219,178,fc8130e0-a94d-d9d0-e040-11ac0c483262.csv,Breast-AdenoCA,3,10
21220,179,fc8130e0-ad8a-b832-e040-11ac0d485e14.csv,Breast-AdenoCA,4,10
21221,180,fc8130e0-aed2-bb2f-e040-11ac0d485e12.csv,Breast-AdenoCA,5,10
21222,181,fc8130e2-f2ef-d096-e040-11ac0c483293.csv,Breast-AdenoCA,6,10
21223,182,fc8130e3-01ba-c740-e040-11ac0c483291.csv,Breast-AdenoCA,7,10
21224,183,fc8130e3-023d-c7d4-e040-11ac0c483295.csv,Breast-AdenoCA,8,10
21225,184,fc8130e5-18b8-ef38-e040-11ac0c483297.csv,Breast-AdenoCA,9,10
21226,186,fc81312a-d451-38fb-e040-11ac0c4832a4.csv,Breast-AdenoCA,1,10
21227,187,fc813235-5ed8-7695-e040-11ac0d485e3e.csv,Breast-AdenoCA,2,10
21228,188,fc8edf46-2005-1af4-e040-11ac0d481414.csv,Breast-AdenoCA,3,10
21229,189,fc93b9ab-760a-5223-e040-11ac0c482177.csv,Breast-AdenoCA,4,10
21230,190,fc9dbf68-4599-3c64-e040-11ac0d481623.csv,Breast-AdenoCA,5,10
21231,191,fc9ef456-75a2-5967-e040-11ac0c484477.csv,Breast-AdenoCA,6,10
21232,192,fc9f6916-da31-ab17-e040-11ac0c4808f3.csv,Breast-AdenoCA,7,10
21233,193,fc9f6cb0-ceb9-790d-e040-11ac0c480ad1.csv,Breast-AdenoCA,8,10
21234,194,fca07e09-1fd2-9ef5-e040-11ac0d485bbd.csv,Breast-AdenoCA,9,10
21235,196,fca6150f-d555-a29e-e040-11ac0d4873b2.csv,Breast-AdenoCA,1,10
21236,197,fe04d042-a4cc-4a14-8197-415ea40951aa.csv,Breast-AdenoCA,2,10
21237,0,0332b017-17d5-4083-8fc4-9d6f8fdbbbde.csv,CNS-GBM,3,10
21238,1,04339769-517c-448d-a7ca-951f83608c60.csv,CNS-GBM,4,10
21239,2,08ac57ec-0036-4134-a9bb-f22eaa27ab0d.csv,CNS-GBM,5,10
21240,3,1e27cc8a-5394-4958-9af6-5ece1fe24516.csv,CNS-GBM,6,10
21241,4,25bee010-cc99-4af0-ba2f-fe4dd308be33.csv,CNS-GBM,7,10
21242,5,2c71d542-1653-4d97-8752-f2fd05c7e75d.csv,CNS-GBM,8,10
21243,6,2ce48f01-2f61-49d9-a56a-7438bf4a37d7.csv,CNS-GBM,9,10
21244,8,374cbd87-428e-4509-85c1-b7d3302c30a0.csv,CNS-GBM,1,10
21245,9,3914c02e-44ad-4c96-8464-61aa95b42c49.csv,CNS-GBM,2,10
21246,10,39520be3-a2af-4189-acf4-9d239363333a.csv,CNS-GBM,3,10
21247,11,41d50a3c-49fc-4d8a-9c25-bbbcd3a5da6f.csv,CNS-GBM,4,10
21248,12,4a1ad661-f6ae-44e8-b50b-72ff658ff22b.csv,CNS-GBM,5,10
21249,13,4d7f2c74-862b-4aad-98e1-fa831f14a905.csv,CNS-GBM,6,10
21250,14,53dec97d-0464-4ffd-8e2e-95b2b9a03af0.csv,CNS-GBM,7,10
21251,15,56ffaa35-814c-4c0b-b3c6-d4514d34fec2.csv,CNS-GBM,8,10
21252,16,5fd77ba9-5015-4d8b-86a0-582e5c76bdd6.csv,CNS-GBM,9,10
21253,18,6de41ac1-229b-40b9-a494-5588c284351d.csv,CNS-GBM,1,10
21254,19,7163a0f7-2c69-40b8-8857-8ab3f46f0acf.csv,CNS-GBM,2,10
21255,20,7cae6c0b-36fe-411b-bbba-093a4c846d84.csv,CNS-GBM,3,10
21256,21,82d7fa2d-19cd-41b7-8ed1-ea9fb9a544c6.csv,CNS-GBM,4,10
21257,22,841eb82b-347d-4d7f-805f-3f3701a2983d.csv,CNS-GBM,5,10
21258,23,914421d2-898e-433e-bb66-b1710eaae2c7.csv,CNS-GBM,6,10
21259,24,96e3db14-2bb1-4f68-aed6-5e794750c96e.csv,CNS-GBM,7,10
21260,25,96ef40c3-8d4c-4fe1-a33a-99f5b205a0bb.csv,CNS-GBM,8,10
21261,26,9880c3c9-5685-42a7-8fe9-7585ea1a1d37.csv,CNS-GBM,9,10
21262,28,a8f86b64-914c-4d89-897b-33bcdd1759f7.csv,CNS-GBM,1,10
21263,29,b1e62d8e-24d2-4118-8cd0-3142acebdd5b.csv,CNS-GBM,2,10
21264,30,b2d17671-d2e1-4c97-8b01-a976d5abe1d6.csv,CNS-GBM,3,10
21265,31,b60392fb-43d9-4c9c-b91b-ded40492e61c.csv,CNS-GBM,4,10
21266,32,b8151614-b08f-49a3-ab6f-2e780f765a17.csv,CNS-GBM,5,10
21267,33,c065761d-f775-457f-bda0-4c7c257a701e.csv,CNS-GBM,6,10
21268,34,c27290e4-6835-448a-abdc-df8ddd5f4630.csv,CNS-GBM,7,10
21269,35,d1132127-1250-43af-9c16-425798a3d1a7.csv,CNS-GBM,8,10
21270,36,d60f54f5-b154-42c4-99fb-cea4e7a33dc7.csv,CNS-GBM,9,10
21271,38,ece0f3a4-a204-4c52-bb1f-88d44a875b2e.csv,CNS-GBM,1,10
21272,39,f98de26b-c7d6-435d-81fa-1f1869da9087.csv,CNS-GBM,2,10
21273,40,fca08ee9-b480-4dc7-be56-f1eb03b56f7c.csv,CNS-GBM,3,10
21274,0,031962d6-fc7d-4c6c-9d47-ffa45997b249.csv,CNS-Medullo,4,10
21275,1,03b5268e-881e-49e7-824f-170c3fc8b11b.csv,CNS-Medullo,5,10
21276,2,04b9837e-9ab5-4eb9-9a9c-ef49e3a62662.csv,CNS-Medullo,6,10
21277,3,0609b182-0396-4755-b463-10f949c5b8bb.csv,CNS-Medullo,7,10
21278,4,0624eb1d-3aff-4037-a3c5-fc363a9edd02.csv,CNS-Medullo,8,10
21279,5,0ba8f2e2-935a-4123-86aa-6e7f5de85bf4.csv,CNS-Medullo,9,10
21280,7,0e1e628b-823a-4861-aa95-bed2fada7349.csv,CNS-Medullo,1,10
21281,8,12ae2ba1-9484-47fe-8a3f-bba94a6abe0c.csv,CNS-Medullo,2,10
21282,9,12d7121a-0345-4808-a819-09d6e3227bd5.csv,CNS-Medullo,3,10
21283,10,13446fc4-9fa6-4bb3-a00a-b9265b41eb12.csv,CNS-Medullo,4,10
21284,11,13c7065e-6780-4571-978e-a7c13078ff50.csv,CNS-Medullo,5,10
21285,12,147e3496-514e-4da7-be42-7cd9be78ed04.csv,CNS-Medullo,6,10
21286,13,14f41457-25c3-4979-8515-4f33322039a5.csv,CNS-Medullo,7,10
21287,14,18f9240e-7acd-41eb-a154-c2a67a1cbe9b.csv,CNS-Medullo,8,10
21288,15,19aa8223-ee84-4b5c-b11a-6ca2a2680b3c.csv,CNS-Medullo,9,10
21289,17,1bd74f92-47f6-427e-af6f-299c3a7fe023.csv,CNS-Medullo,1,10
21290,18,1bea3a72-3b73-4072-a6bb-96a90119d3ac.csv,CNS-Medullo,2,10
21291,19,1f8d8720-30ca-4057-90f7-a34b8383eafe.csv,CNS-Medullo,3,10
21292,20,2009e5e7-1796-445b-8677-46b3804fe0bf.csv,CNS-Medullo,4,10
21293,21,209a9b10-7129-48fe-a899-d14ba17efe6f.csv,CNS-Medullo,5,10
21294,22,2321c412-7730-4694-bc8f-199d7e51a7f8.csv,CNS-Medullo,6,10
21295,23,27847313-3b1e-47f2-84f1-acadaf265cf3.csv,CNS-Medullo,7,10
21296,24,2abe2e53-ad9b-4fbc-b9a7-93444f1bea87.csv,CNS-Medullo,8,10
21297,25,30376989-7edb-4863-9496-1789eccef8c4.csv,CNS-Medullo,9,10
21298,27,324adcfa-3fba-45b9-99f0-9d41c0c54d79.csv,CNS-Medullo,1,10
21299,28,32a63b4f-3baa-4987-ad30-5bd0c0548088.csv,CNS-Medullo,2,10
21300,29,34b0c838-bf6c-4d0f-8cd2-d2928adbb539.csv,CNS-Medullo,3,10
21301,30,35b951c0-edb0-47c4-9076-ede346ea7cb1.csv,CNS-Medullo,4,10
21302,31,37c913e6-9ce5-4338-8849-b5bf7862d36a.csv,CNS-Medullo,5,10
21303,32,391a949d-217a-472c-a6d4-80e548039684.csv,CNS-Medullo,6,10
21304,33,3b399659-8302-428a-9c97-1e7b455c9c2f.csv,CNS-Medullo,7,10
21305,34,3e1180a5-149c-4e6c-9a29-696e3ba567e3.csv,CNS-Medullo,8,10
21306,35,3f3aff50-d71b-44af-85d4-f81e813ea420.csv,CNS-Medullo,9,10
21307,37,45614404-2149-4468-848c-0796e3757d62.csv,CNS-Medullo,1,10
21308,38,48fadd0f-6561-4294-bff4-d5e4f7dfe79f.csv,CNS-Medullo,2,10
21309,39,492694a7-bb41-4128-a909-c424e7fc0c9e.csv,CNS-Medullo,3,10
21310,40,49fa7e44-c86f-4b1f-8849-e5fe5b9de734.csv,CNS-Medullo,4,10
21311,41,4a698352-25e6-4137-bef8-b6520d5b1b95.csv,CNS-Medullo,5,10
21312,42,4c3f733d-5fd5-4f67-af5f-8c36c5b37be2.csv,CNS-Medullo,6,10
21313,43,4d121008-0987-4142-a2b8-7dac58f3110a.csv,CNS-Medullo,7,10
21314,44,4d690424-b015-46ae-885d-aa6d9031f66f.csv,CNS-Medullo,8,10
21315,45,4d6bb438-86f0-4414-962f-2b1cebee4524.csv,CNS-Medullo,9,10
21316,47,4e361622-f9a8-4e9b-a89e-19bafebe1d6a.csv,CNS-Medullo,1,10
21317,48,4f3c2c94-fa7f-4945-9dff-e4d4dac95f56.csv,CNS-Medullo,2,10
21318,49,518d6c1b-8234-40be-9560-6d383d5866fa.csv,CNS-Medullo,3,10
21319,50,51dd1a39-7349-442c-b7e1-7850fb800569.csv,CNS-Medullo,4,10
21320,51,55c75a2a-f3d2-4469-9d23-604cf539d548.csv,CNS-Medullo,5,10
21321,52,571ce258-b453-4cac-b05e-05755791be84.csv,CNS-Medullo,6,10
21322,53,573ee34b-43a7-40d8-95ee-0ced4b46a7c8.csv,CNS-Medullo,7,10
21323,54,589daa3f-0b76-4c9c-b494-048955e36052.csv,CNS-Medullo,8,10
21324,55,59bfcb53-91c1-4dce-856a-f4afc8fa6224.csv,CNS-Medullo,9,10
21325,57,5ab6a1d3-76f8-45d4-a430-d9831daa9ec4.csv,CNS-Medullo,1,10
21326,58,5beafbbb-4613-4bab-977a-11c865e13a84.csv,CNS-Medullo,2,10
21327,59,5c775f90-83d4-4c1e-88c2-4e1ed1daa96f.csv,CNS-Medullo,3,10
21328,60,5cbd429f-ffab-41ad-8016-422f1c922e99.csv,CNS-Medullo,4,10
21329,61,5f00a760-fbc0-41f0-b92b-b3c553eac0e5.csv,CNS-Medullo,5,10
21330,62,5f096d7b-a1ea-4cc2-af73-10108089ae84.csv,CNS-Medullo,6,10
21331,63,5fa88c3a-dbc1-43f2-82b2-e0592f35ce57.csv,CNS-Medullo,7,10
21332,64,637208b2-d8b6-45a3-a389-6f34db18fea4.csv,CNS-Medullo,8,10
21333,65,6551ec26-4166-4d4f-bee2-444ea2466978.csv,CNS-Medullo,9,10
21334,67,6c642c0b-4dd0-406c-ac68-ea376802d61b.csv,CNS-Medullo,1,10
21335,68,6d2a5ee7-9e46-4c09-a982-7b61b5d9bdea.csv,CNS-Medullo,2,10
21336,69,6d3d5531-16b4-46ec-bd7e-394946855d62.csv,CNS-Medullo,3,10
21337,70,706a1085-5994-4d04-b56b-d301c9ed5afa.csv,CNS-Medullo,4,10
21338,71,70990332-7702-45e2-84cb-8bbff773f160.csv,CNS-Medullo,5,10
21339,72,72b62805-76f9-476a-b876-a781e69a2c90.csv,CNS-Medullo,6,10
21340,73,75e1bdbc-474e-4367-9b4a-963b31f3b297.csv,CNS-Medullo,7,10
21341,74,7bd4d5e2-69ee-4264-93e4-2ba01418c460.csv,CNS-Medullo,8,10
21342,75,7dddd413-d2c6-4f75-bbf6-3b202877546e.csv,CNS-Medullo,9,10
21343,77,8404ef5b-7a64-47fe-98f9-3f63619d2d99.csv,CNS-Medullo,1,10
21344,78,868c95ad-45df-4f8e-9553-b7c2c5679deb.csv,CNS-Medullo,2,10
21345,79,86ae34f9-e16a-4593-8e55-b1296782bc1f.csv,CNS-Medullo,3,10
21346,80,880e6970-0131-4966-b13e-8614d33f0df7.csv,CNS-Medullo,4,10
21347,81,889fb525-5055-4408-a12e-17f1225c9d29.csv,CNS-Medullo,5,10
21348,82,8a8dd718-c46e-462a-9793-83d88f5caa7f.csv,CNS-Medullo,6,10
21349,83,8bda75a6-86b9-458e-948b-05049b4c52ce.csv,CNS-Medullo,7,10
21350,84,8efb116f-4ecf-4191-8ebf-90a94c1880cf.csv,CNS-Medullo,8,10
21351,85,906f6f1e-569d-4ce2-9273-1f305782f77f.csv,CNS-Medullo,9,10
21352,87,90ab64be-2229-4a8e-b864-4260b6cb39e9.csv,CNS-Medullo,1,10
21353,88,924bcc4a-c982-43bf-8bbb-641dc983d65e.csv,CNS-Medullo,2,10
21354,89,93be2990-bceb-45fd-aca5-3358d96e9d5a.csv,CNS-Medullo,3,10
21355,90,96e62134-b8cc-4931-9c99-1193448c7c93.csv,CNS-Medullo,4,10
21356,91,97f451e5-a1cc-4f29-8318-0e6ae74efe2f.csv,CNS-Medullo,5,10
21357,92,9be1246b-3dc1-4928-8b89-2d5ed0c866e8.csv,CNS-Medullo,6,10
21358,93,9beb4126-0112-4c06-80a3-e5dd1c2b88d5.csv,CNS-Medullo,7,10
21359,94,a2a4021e-1273-4c18-907c-d20454ab898c.csv,CNS-Medullo,8,10
21360,95,a65bcd07-c47d-4bda-a2bf-21f68cef2f3b.csv,CNS-Medullo,9,10
21361,97,aa4bf69c-a1a6-48dc-96fc-3fe7d2680517.csv,CNS-Medullo,1,10
21362,98,aa5907cb-3be3-4e23-982d-719417baeb37.csv,CNS-Medullo,2,10
21363,99,ac1bd179-8285-468c-ab9f-7f91151ca0f2.csv,CNS-Medullo,3,10
21364,100,aca4d810-9540-4ce3-8ceb-72d396c9b704.csv,CNS-Medullo,4,10
21365,101,ae464652-2f8c-4d94-8b08-cd8f1d29256e.csv,CNS-Medullo,5,10
21366,102,aed4363b-19b8-4cb5-aa34-a442410d0796.csv,CNS-Medullo,6,10
21367,103,b061cb06-e927-4f24-82bb-9e651f7ae0e3.csv,CNS-Medullo,7,10
21368,104,b0d1fde4-928f-4f4c-bff6-33b885582bb5.csv,CNS-Medullo,8,10
21369,105,b16780b0-75ba-4304-87e0-33f1e321b622.csv,CNS-Medullo,9,10
21370,107,b68f18e1-0117-420c-9405-e8d3a1e8caff.csv,CNS-Medullo,1,10
21371,108,b86678f3-c9cf-4ba4-8248-3efb2a7c4884.csv,CNS-Medullo,2,10
21372,109,ba5667da-7688-4931-bdb7-d65f391caf60.csv,CNS-Medullo,3,10
21373,110,bd1ce02b-bfaf-4cde-aaac-06097a12e248.csv,CNS-Medullo,4,10
21374,111,bdc039d6-4817-4e6f-b8c6-a40b1e8e1a06.csv,CNS-Medullo,5,10
21375,112,bf24366f-fd91-4d84-8b3d-eed80064250d.csv,CNS-Medullo,6,10
21376,113,c20cb5c8-a6d0-4150-b72b-3f7e8909d72b.csv,CNS-Medullo,7,10
21377,114,c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf.csv,CNS-Medullo,8,10
21378,115,c59188a8-c6bb-433c-97fe-69f79a126d03.csv,CNS-Medullo,9,10
21379,117,c955387a-16e5-447c-8e69-e4c04a9861d5.csv,CNS-Medullo,1,10
21380,118,cb56e4c2-2fff-4f09-be34-fbdaa3794b35.csv,CNS-Medullo,2,10
21381,119,cb89cea8-f78e-4024-97c2-8f24debee1bc.csv,CNS-Medullo,3,10
21382,120,cc39b534-5ba1-4ea0-956b-676f6732beec.csv,CNS-Medullo,4,10
21383,121,cc69fe94-0ecf-45ad-a03f-8fb7198e8657.csv,CNS-Medullo,5,10
21384,122,cc6ab103-f07c-4b80-8c8e-cddc8a4da02e.csv,CNS-Medullo,6,10
21385,123,cd2a045b-fbde-49c6-8be6-c0e3ecee246f.csv,CNS-Medullo,7,10
21386,124,cdc672cc-35df-4f10-88f1-d3e40dabf601.csv,CNS-Medullo,8,10
21387,125,ce6154e9-3f3a-442f-a608-35e1bab66927.csv,CNS-Medullo,9,10
21388,127,d17c2123-d262-43f4-9d06-3547f991cde7.csv,CNS-Medullo,1,10
21389,128,d4ea36e2-1323-4441-8c63-40ce269608f4.csv,CNS-Medullo,2,10
21390,129,d5f92ce6-796f-480d-bf98-e1080a279207.csv,CNS-Medullo,3,10
21391,130,d609ce92-9edd-4286-bd5f-b93304cae9a2.csv,CNS-Medullo,4,10
21392,131,d8995dfa-a780-4fe6-b3f8-fb464f51a1cf.csv,CNS-Medullo,5,10
21393,132,d8e2af63-afe0-4f15-88b4-78118cf68160.csv,CNS-Medullo,6,10
21394,133,d9338d73-1d5e-4808-91f2-b5a09f7342de.csv,CNS-Medullo,7,10
21395,134,e23462f2-cb86-4a3e-8521-221f4bec247c.csv,CNS-Medullo,8,10
21396,135,e76128b3-8629-4ffd-b02a-e3f0aae8b1a9.csv,CNS-Medullo,9,10
21397,137,ea121956-77f5-4da3-ab15-0b825469eafe.csv,CNS-Medullo,1,10
21398,138,ed1f5a41-921f-469a-bc04-306a5435e067.csv,CNS-Medullo,2,10
21399,139,ed46bb2e-97e3-4914-a086-de80e00d6ee8.csv,CNS-Medullo,3,10
21400,140,edc070db-b768-478f-ae75-4c4012bdc3fe.csv,CNS-Medullo,4,10
21401,141,f15989a1-e820-4879-a535-438277acad49.csv,CNS-Medullo,5,10
21402,142,f2d18ad2-2f18-4c1d-8b35-46f999a82f30.csv,CNS-Medullo,6,10
21403,143,f663ff15-c8d3-4bff-8bf9-bf8e983579e0.csv,CNS-Medullo,7,10
21404,144,f8d89ae2-2c7d-40ae-8d40-34b93b16efc9.csv,CNS-Medullo,8,10
21405,145,fccb865d-83ed-4bfe-ad84-0689813ae977.csv,CNS-Medullo,9,10
21406,1,02078f77-2b35-4fa3-ab02-2c017181295e.csv,CNS-PiloAstro,1,10
21407,2,02706819-bcab-4c49-a569-a4a8c60db1c0.csv,CNS-PiloAstro,2,10
21408,3,0292a46f-a282-4b7f-a7d6-ac55cc7324fb.csv,CNS-PiloAstro,3,10
21409,4,06018aae-1107-4899-bd24-14e6b1f94709.csv,CNS-PiloAstro,4,10
21410,5,0c8f7e63-7a3e-42e8-9408-c5cbd2f52f9d.csv,CNS-PiloAstro,5,10
21411,6,11ae45fb-05f6-425a-9295-d50d13407006.csv,CNS-PiloAstro,6,10
21412,7,129d2c6c-6688-4b29-bfa7-8df3fe77b25a.csv,CNS-PiloAstro,7,10
21413,8,1358ff92-4db9-4e42-b63a-984a7bea425a.csv,CNS-PiloAstro,8,10
21414,9,1a134c18-ced3-4bae-9f15-5f0f09526639.csv,CNS-PiloAstro,9,10
21415,11,2a5a5840-a834-47a1-b1f4-dc8fed620f5c.csv,CNS-PiloAstro,1,10
21416,12,2c2e5f87-bd22-4a5e-be71-3bcc2aefaf74.csv,CNS-PiloAstro,2,10
21417,13,36160be6-368f-4cdb-b1ee-9ed5b64462fa.csv,CNS-PiloAstro,3,10
21418,14,363d3a59-dce3-408d-a736-5c29ba9f9b6d.csv,CNS-PiloAstro,4,10
21419,15,3935af50-d992-4430-9909-e688347aead9.csv,CNS-PiloAstro,5,10
21420,16,3b4ff158-c6d8-4a26-9568-0634ddb4a609.csv,CNS-PiloAstro,6,10
21421,17,3baecfba-6977-4374-8bc9-22240abad9b5.csv,CNS-PiloAstro,7,10
21422,18,43bf37e0-3dbc-4360-818c-fc1356d77495.csv,CNS-PiloAstro,8,10
21423,19,46e503ae-461d-443a-869b-f261c5570de1.csv,CNS-PiloAstro,9,10
21424,21,49b26ab5-2ca9-49b1-ae83-573fa41af2cd.csv,CNS-PiloAstro,1,10
21425,22,4a35b01f-5e19-4673-abea-d87fd1d605d0.csv,CNS-PiloAstro,2,10
21426,23,52f2d49e-f24d-41d2-9f73-33bd1cc51bba.csv,CNS-PiloAstro,3,10
21427,24,534d941c-ec2d-47eb-b2dc-d3f856d0b151.csv,CNS-PiloAstro,4,10
21428,25,53ac794d-1067-43e0-8dc0-43b131f43ec5.csv,CNS-PiloAstro,5,10
21429,26,5714b52d-7048-41b5-8141-bf42d960abe4.csv,CNS-PiloAstro,6,10
21430,27,57947014-053e-4c34-b6a7-9e6f36f48010.csv,CNS-PiloAstro,7,10
21431,28,5fe83740-0688-46fe-97b4-4c7c8cfa206e.csv,CNS-PiloAstro,8,10
21432,29,6239e340-d50c-45b1-a7ca-e1135671ae0f.csv,CNS-PiloAstro,9,10
21433,31,64e5ee38-e5c6-4911-ad87-c50dd8e52f1b.csv,CNS-PiloAstro,1,10
21434,32,67a2e34f-454e-4253-8f22-262fc74d312c.csv,CNS-PiloAstro,2,10
21435,33,69d6142c-3a16-46c9-8bed-1f4edc267c4d.csv,CNS-PiloAstro,3,10
21436,34,6aba73ff-81e0-4f8d-ad12-e3136196e814.csv,CNS-PiloAstro,4,10
21437,35,6e516c4b-fee7-4336-8470-494588e645b3.csv,CNS-PiloAstro,5,10
21438,36,6f4d836f-e86f-4b12-9549-7117f59e3d4a.csv,CNS-PiloAstro,6,10
21439,37,718c5a31-6b19-4f68-9fb9-79b0c00d64a5.csv,CNS-PiloAstro,7,10
21440,38,759d30b2-ddb8-49e2-a604-57ff9222d3a0.csv,CNS-PiloAstro,8,10
21441,39,7ac3e543-3bc2-4a59-84fc-b5aa0def592c.csv,CNS-PiloAstro,9,10
21442,41,86cbb7ad-b22b-414f-a122-77d38c77207d.csv,CNS-PiloAstro,1,10
21443,42,89f34810-19c6-47bc-981d-98498b013686.csv,CNS-PiloAstro,2,10
21444,43,8ce95cae-6adb-4bac-b072-94e2d9b70017.csv,CNS-PiloAstro,3,10
21445,44,8fa7549d-d0a6-4216-9763-74b0f21c0fd7.csv,CNS-PiloAstro,4,10
21446,45,924613ef-8732-4703-a387-136d37b2ba6b.csv,CNS-PiloAstro,5,10
21447,46,94cf1801-a720-4b2f-aab5-0b76c8ccb242.csv,CNS-PiloAstro,6,10
21448,47,955763f0-0735-418f-9ea4-3c980a966002.csv,CNS-PiloAstro,7,10
21449,48,9c949c63-aa63-4a84-ac5a-b5260775cee6.csv,CNS-PiloAstro,8,10
21450,49,a13ee768-1423-4fcc-b663-caaf6694acb3.csv,CNS-PiloAstro,9,10
21451,51,a7fb0931-28df-46f4-bc0f-2011fc91f0e1.csv,CNS-PiloAstro,1,10
21452,52,aa2654f4-94f9-487a-b415-85df69261161.csv,CNS-PiloAstro,2,10
21453,53,afd1f2e0-343c-416d-8e8f-2177f312c2f0.csv,CNS-PiloAstro,3,10
21454,54,b1d2457d-3267-46ba-9fdf-663985e60538.csv,CNS-PiloAstro,4,10
21455,55,b61f7f76-f365-4071-a28d-bf354d5a670d.csv,CNS-PiloAstro,5,10
21456,56,bb45c6f5-49cb-418d-85bb-3ded165e2d07.csv,CNS-PiloAstro,6,10
21457,57,bb66787e-e0b2-45b6-b452-98a6c32132e7.csv,CNS-PiloAstro,7,10
21458,58,bb91765e-4c55-4e7d-93e8-77face8c91f4.csv,CNS-PiloAstro,8,10
21459,59,bc5160ae-d629-46c4-b068-7075876b9103.csv,CNS-PiloAstro,9,10
21460,61,bea0e802-96d3-46e2-8030-17019a71e0bb.csv,CNS-PiloAstro,1,10
21461,62,c8f61136-0bea-4fb4-bb63-699af7f22146.csv,CNS-PiloAstro,2,10
21462,63,c9ca979d-b3ad-4ff0-92d0-140105413d28.csv,CNS-PiloAstro,3,10
21463,64,cb74d12c-eed1-4b14-8f93-d70e625eb65e.csv,CNS-PiloAstro,4,10
21464,65,cdc2c513-590f-444b-9347-32ba365313a7.csv,CNS-PiloAstro,5,10
21465,66,d00625b4-6e0e-4d96-8e4c-8f1ddcc7aded.csv,CNS-PiloAstro,6,10
21466,67,d1d2932b-f1c4-4080-9b75-dcf1ab0ab217.csv,CNS-PiloAstro,7,10
21467,68,d4ecbf52-f6a9-4394-9d3b-8eb8eee1b17b.csv,CNS-PiloAstro,8,10
21468,69,d884d070-6077-4155-9978-76aca7ba1e76.csv,CNS-PiloAstro,9,10
21469,71,db98d6d5-94a5-4559-8f29-49eb74f83ce3.csv,CNS-PiloAstro,1,10
21470,72,dccddb92-bb26-4dc9-a935-2320d089a54a.csv,CNS-PiloAstro,2,10
21471,73,ddb6c68e-0c90-4bde-a011-523600ce8b29.csv,CNS-PiloAstro,3,10
21472,74,de55876b-5d7d-46e7-bf3e-35db7a155300.csv,CNS-PiloAstro,4,10
